0.6319,0.61319,0.59371,0.57352,0.5527,0.53131,0.50944,0.32279,0.30309,-0.19457,-0.21167,-0.22782,-0.24278,-0.25629,-0.26815,-0.27816,-0.28617,-0.29207,-0.2958,-0.23512,-0.45068,-0.56949,-0.56714,-0.56286,-0.55668,-0.54865,-0.53884,-0.52738,-0.51436,-0.49995,-0.48428,-0.46754,-0.44989,-0.35551,-0.33692,-0.318,-0.29894,-0.27992,-0.26111,-0.24266,-0.22471,-0.20739,-0.1908,-0.17504,-0.2358,-0.21991,-0.20477,-0.19042,-0.17687,-0.16412,-0.15216,-0.14097,-0.13051,-0.12075,-0.15049,-0.23154,-0.2074,-0.20137,-0.19509,-0.18841,-0.18115,-0.17314,-0.16425,-0.15435,-0.14332,-0.13109,-0.075432,-0.060462,-0.026335,-0.0058378,0.015771,0.038357,0.06177,0.085846,0.11041,0.13529,0.16028,0.18522,0.16302,0.14293,0.23997,0.25635,0.27183,0.28632,0.29973,0.31199,0.32304,0.33283,0.34131,0.3513,0.35929,0.38419,0.39082,0.39622,0.40034,0.40313,0.40457,0.40463,0.40316,0.40689,0.41,0.52645,0.5182,0.52394,0.52981,0.53596,0.5425,0.54956,0.55729,0.5658,0.5752,0.58561,0.5971,0.58156,0.59487,0.6014,0.61301,0.62549,0.63879,0.65288,0.66766,0.68304,0.6989,0.71511,0.73152,0.67326,0.6507,0.65443,0.67,0.68488,0.69883,0.71161,0.72296,0.73265,0.74044,0.74611,0.73855,0.82111,0.80416,0.80249,0.79806,0.79076,0.78053,0.76736,0.75125,0.73227,0.7105,0.68608,0.68566,0.64753,0.61243,0.58503,0.55612,0.52587,0.49445,0.46202,0.42874,0.39477,0.36025,0.32532,0.29632,0.24301,0.21034,0.17772,0.14526,0.11303,0.084413,0.059359,0.034866,0.010642,-0.0090591,-0.024108,-0.039287,-0.053389,-0.055193,-0.061548,-0.066217,-0.069189,-0.070462,-0.07004,-0.067932,-0.064154,-0.058727,-0.051681,-0.03534,-0.015,-0.003949,0.0084229,0.022042,0.036828,0.052691,0.069536,0.08726,0.10576,0.12492,0.14462,0.17528,0.21136,0.23397,0.25676,0.2796,0.30237,0.32493,0.34715,0.36891,0.39009,0.41055,0.43968,0.45123,0.45659,0.4732,0.48865,0.50283,0.51564,0.52699,0.5368,0.54501,0.55153,0.53451,0.44161,0.41629,0.40934,0.40029,0.38805,0.37969,0.36906,0.35648,0.34198,0.32559,0.30735,0.28732,0.26558,0.25163,0.23106,0.2121,0.19483,0.1796,0.16821,0.15662,0.14481,0.13298,0.12133,0.11005,0.12433,0.11352,0.10084,0.088815,0.07755,0.067129,0.057438,0.045918,0.034791,0.027161,0.020502,0.027914,0.023017,-0.026514,-0.02911,-0.030882,-0.02917,-0.026539,-0.023054,-0.018782,-0.013792,-0.0081531,-0.0019355,0.0047904,0.011954,0.019484,0.02731,0.035356,0.04355,0.051813,0.060067,0.068633,0.079707,0.092459,0.10361,0.1141,0.12391,0.13547,0.14654,0.1571,0.16691,0.17363,0.17941,0.18446,0.1912,0.19731,0.20557,0.21409,0.22668,0.24019,0.25261,0.264,0.27505,0.28273,0.28939,0.29515,0.30013,0.30445,0.30821,0.31153,0.31451,0.31724,0.31983,0.32234,0.32486,0.32745,0.33017,0.33306,0.33617,0.34176,0.34584,0.35022,0.35499,0.35712,0.35923,0.36127,0.36148,0.36431,0.3668,0.36914,0.37131,0.37273,0.37118,0.36915,0.36662,0.36353,0.36266,0.36164,0.3605,0.35928,0.35905,0.35892,0.35856,0.35614,0.3539,0.35174,0.34723,0.34243,0.33731,0.33184,0.32625,0.32475,0.32324,0.32147,0.31942,0.32078,0.32131,0.32091,0.31958,0.31733,0.31112,0.30674,0.30196,0.29694,0.29416,0.29133,0.28847,0.28556,0.28263,0.27971,0.27684,0.27402,0.27127,0.2686,0.26599,0.26343,0.2609,0.25816,0.25273,0.24693,0.24086,0.23709,0.23563,0.23399,0.23489,0.23576,0.23657,0.23727,0.23781,0.23817,0.23829,0.23816,0.23707,0.23537,0.23362,0.23178,0.22795,0.22437,0.22092,0.21974,0.21835,0.21683,0.21282,0.21097,0.20889,0.20658,0.20887,0.20687,0.20665,0.20847,0.20998,0.21117,0.21204,0.21258,0.21278,0.21275,0.2148,0.2168,0.22034,0.22372,0.22849,0.23315,0.23748,0.24154,0.24537,0.24904,0.25261,0.25432,0.25627,0.25857,0.26295,0.26642,0.27068,0.27282,0.27523,0.28031,0.2896,0.29898,0.30826,0.31738,0.32633,0.335,0.34343,0.34958,0.35505,0.36001,0.36446,0.3684,0.37183,0.37633,0.38017,0.38321,0.38546,0.38696,0.38772,0.38777,0.38713,0.38581,0.38381,0.38129,0.37845,0.37555,0.37257,0.3695,0.36632,0.36316,0.36251,0.36443,0.3661,0.3676,0.37035,0.373,0.37521,0.3757,0.37589,0.37597,0.37594,0.3758,0.37554,0.37515,0.37705,0.38023,0.38301,0.38531,0.38716,0.3886,0.38965,0.39034,0.39067,0.39066,0.39031,0.38963,0.38862,0.38727,0.3856,0.3836,0.38128,0.37864,0.37746,0.37575,0.37348,0.37068,0.36738,0.36314,0.35572,0.34757,0.33878,0.33213,0.32507,0.31762,0.30982,0.30167,0.2932,0.28443,0.2754,0.26612,0.25663,0.24698,0.23719,0.22731,0.21739,0.20747,0.19762,0.18786,0.18009,0.17245,0.16483,0.15729,0.14987,0.14263,0.13561,0.12882,0.12401,0.12217,0.12058,0.11928,0.11827,0.11757,0.11716,0.11705,0.11723,0.11769,0.11843,0.11943,0.12068,0.12216,0.12387,0.12578,0.12786,0.13008,0.1324,0.13475,0.13709,0.13933,0.14139,0.14318,0.1446,0.14555,0.14593,0.14563,0.14455,0.1426,0.13969,0.13576,0.13076,0.12612,0.1227,0.11798,0.11207,0.1051,0.097199,0.088528,0.081131,0.073103,0.06456,0.055701,0.04584,0.03586,0.026385,0.017539,0.009426,0.0021285,-0.0042917,-0.0097954,-0.014365,-0.018003,-0.02073,-0.02258,-0.023601,-0.021649,-0.018898,-0.012994,-0.0064802,0.00060233,0.0082145,0.016321,0.024889,0.03389,0.043175,0.050188,0.057151,0.064024,0.070769,0.077352,0.083739,0.089904,0.095819,0.10146,0.10681,0.11185,0.11656,0.12094,0.12498,0.12868,0.13203,0.13505,0.13774,0.14012,0.1422,0.14402,0.1456,0.14696,0.14815,0.14921,0.15015,0.15103,0.15188,0.15272,0.15358,0.15449,0.15547,0.15653,0.15853,0.16071,0.16269,0.16447,0.16608,0.16753,0.16883,0.16997,0.17095,0.17177,0.17241,0.17285,0.17307,0.17304,0.17296,0.17517,0.17861,0.1819,0.18471,0.18703,0.18885,0.19017,0.19099,0.1913,0.19111,0.19042,0.18923,0.18757,0.18543,0.18285,0.17983,0.1764,0.1726,0.16846,0.16403,0.15934,0.15445,0.1494,0.14425,0.13904,0.13383,0.12693,0.12027,0.11399,0.10809,0.10258,0.097468,0.092749,0.08842,0.084473,0.080895,0.077676,0.074799,0.072249,0.070009,0.068061,0.06639,0.06498,0.063816,0.062885,0.062179,0.061687,0.061405,0.061328,0.061453,0.061779,0.062304,0.063024,0.063936,0.065033,0.066305,0.06774,0.069323,0.071037,0.072861,0.074774,0.076756,0.078784,0.08084,0.082907,0.084969,0.087017,0.089044,0.092536,0.09593,0.099009,0.1018,0.10432,0.10661,0.10869,0.1106,0.11235,0.11397,0.11549,0.11693,0.11829,0.11959,0.12083,0.122,0.1231,0.12412,0.12503,0.12581,0.12644,0.12686,0.12707,0.127,0.12663,0.12592,0.12528,0.1269,0.12839,0.12975,0.13097,0.13205,0.13299,0.13378,0.13442,0.13491,0.13523,0.13539,0.13538,0.13518,0.13478,0.13418,0.13337,0.13235,0.13113,0.1297,0.1281,0.12633,0.12443,0.12244,0.12038,0.11831,0.11627,0.11429,0.11244,0.11074,0.10922,0.10792,0.10686,0.10605,0.1055,0.10521,0.10518,0.1054,0.10587,0.10657,0.10749,0.10863,0.10998,0.11153,0.11327,0.1152,0.1173,0.11957,0.12198,0.12452,0.12717,0.12989,0.13264,0.13538,0.13807,0.14064,0.14306,0.14525,0.14717,0.14876,0.14996,0.15074,0.15105,0.15086,0.15014,0.14888,0.14707,0.14471,0.14182,0.13841,0.13452,0.13072,0.1266,0.12179,0.11637,0.11043,0.10405,0.097316,0.0903,0.083082,0.075732,0.068319,0.060904,0.053544,0.046289,0.039185,0.03227,0.025577,0.019134,0.012962,0.0070813,0.0015046,-0.0037567,-0.0086938,-0.013299,-0.017566,-0.021486,-0.02505,-0.028251,-0.031078,-0.033519,-0.035566,-0.03721,-0.038444,-0.039263,-0.039664,-0.039646,-0.039212,-0.038363,-0.037106,-0.035446,-0.033394,-0.030961,-0.028163,-0.025023,-0.021568,-0.017831,-0.013855,-0.009685,-0.0053764,-0.00098749,0.0034185,0.0077757,0.012017,0.016074,0.019882,0.023378,0.026505,0.029211,0.031453,0.033199,0.034424,0.035117,0.035281,0.034928,0.034087,0.032795,0.031106,0.029081,0.026792,0.024317,0.021737,0.019139,0.016605,0.014218,0.012053,0.010178,0.0086567,0.0075389,0.0068669,0.0066724,0.0069767,0.0077915,0.0091193,0.010954,0.013284,0.016091,0.019351,0.023039,0.027128,0.031586,0.036384,0.041488,0.046866,0.052485,0.058311,0.064309,0.070446,0.076687,0.083,0.089352,0.09571,0.10204,0.10832,0.11451,0.12058,0.12649,0.13222,0.13773,0.14298,0.14794,0.15257,0.15685,0.16074,0.1642,0.16722,0.16976,0.17181,0.17334,0.17434,0.1748,0.17471,0.17406,0.17286,0.1711,0.1688,0.16597,0.16264,0.15883,0.15457,0.14991,0.14487,0.13952,0.13389,0.12804,0.12201,0.11587,0.10964,0.10339,0.097153,0.09097,0.084879,0.078912,0.073096,0.067453,0.061997,0.056736,0.051668,0.046788,0.042079,0.037522,0.03309,0.028753,0.024476,0.020228,0.015973,0.01168,0.0073236,0.002881,-0.0016614,-0.0063089,-0.011057,-0.015893,-0.020794,-0.025726,-0.030651,-0.035522,-0.040287,-0.04489,-0.049272,-0.053373,-0.057131,-0.060487,-0.063381,-0.065758,-0.067566,-0.06876,-0.069302,-0.069162,-0.068319,-0.066764,-0.064496,-0.061524,-0.057867,-0.053551,-0.048611,-0.043086,-0.037022,-0.030467,-0.023473,-0.016092,-0.0083769,-0.00038078,0.0078468,0.016259,0.024814,0.033475,0.042211,0.050999,0.059821,0.068665,0.077524,0.086397,0.095284,0.10418,0.1131,0.12202,0.13095,0.13987,0.14877,0.15807,0.16436,0.17043,0.17626,0.1818,0.18703,0.19189,0.19633,0.20029,0.20372,0.20656,0.20875,0.21023,0.21095,0.21086,0.20994,0.20815,0.2055,0.20197,0.1976,0.19242,0.18646,0.17979,0.17248,0.16462,0.15629,0.14759,0.13861,0.12948,0.12027,0.11112,0.1021,0.093321,0.084875,0.076845,0.069308,0.062334,0.055983,0.050306,0.045343,0.041122,0.037665,0.034979,0.033065,0.031914,0.031509,0.031824,0.032831,0.034494,0.036772,0.039626,0.043012,0.046886,0.051205,0.055927,0.06101,0.066414,0.072102,0.078035,0.084178,0.090494,0.096947,0.1035,0.11012,0.11677,0.1234,0.12997,0.13643,0.14274,0.14884,0.15468,0.1602,0.16536,0.17009,0.17435,0.1781,0.1813,0.18391,0.18592,0.18731,0.18806,0.18819,0.18769,0.18657,0.18487,0.1826,0.1798,0.17649,0.17273,0.16855,0.164,0.15912,0.15398,0.14862,0.14312,0.13754,0.13194,0.12639,0.12149,0.11684,0.11207,0.10728,0.10257,0.09802,0.093722,0.089744,0.086145,0.082975,0.08027,0.078053,0.076334,0.075112,0.074377,0.07411,0.074284,0.074869,0.075834,0.077144,0.078767,0.080671,0.082826,0.085205,0.087783,0.090537,0.093442,0.096477,0.099617,0.10283,0.1061,0.10938,0.11263,0.11581,0.11888,0.1218,0.12452,0.12699,0.12919,0.13107,0.1326,0.13377,0.13455,0.13494,0.13493,0.13452,0.13372,0.13255,0.13103,0.12917,0.12699,0.12454,0.12183,0.11889,0.11576,0.11247,0.10904,0.10551,0.1019,0.098239,0.094554,0.090868,0.087204,0.083581,0.080021,0.076543,0.073166,0.06991,0.066795,0.063844,0.061078,0.058521,0.056195,0.054123,0.052326,0.050821,0.049624,0.048745,0.048189,0.047955,0.048036,0.048419,0.049085,0.050011,0.051169,0.052527,0.054051,0.055709,0.057467,0.059293,0.061159,0.063041,0.064917,0.06677,0.06859,0.070369,0.072101,0.073786,0.075426,0.077024,0.078586,0.080119,0.081631,0.083133,0.084636,0.086152,0.087697,0.089285,0.090936,0.092671,0.094512,0.096488,0.09863,0.10097,0.10356,0.10642,0.10961,0.11318,0.11717,0.12163,0.1266,0.13212,0.13824,0.14497,0.15234,0.16035,0.169,0.17828,0.18816,0.1986,0.20953,0.22092,0.23267,0.24472,0.25698,0.26938,0.28182,0.29422,0.30652,0.31862,0.33046,0.34197,0.3531,0.36378,0.37397,0.38364,0.39273,0.40123,0.40911,0.41635,0.42293,0.42886,0.43413,0.43875,0.44272,0.44605,0.44876,0.45085,0.45235,0.45327,0.45362,0.4534,0.45265,0.45136,0.44954,0.44722,0.44441,0.44113,0.43741,0.43327,0.42874,0.42387,0.41869,0.41323,0.40754,0.40166,0.3956,0.3894,0.38306,0.3766,0.37001,0.3633,0.35644,0.34942,0.34224,0.33487,0.32729,0.31951,0.31152,0.30331,0.29491,0.28634,0.27762,0.26879,0.25991,0.25102,0.2422,0.23351,0.22503,0.21681,0.20896,0.20152,0.19459,0.18822,0.18247,0.1774,0.17306,0.16949,0.16671,0.16476,0.16364,0.16335,0.16388,0.16522,0.16731,0.17013,0.1736,0.17767,0.18224,0.18724,0.19255,0.19809,0.20375,0.20941,0.21497,0.22033,0.22539,0.23007,0.23428,0.23795,0.24102,0.24344,0.24519,0.24623,0.24655,0.24614,0.24502,0.24318,0.24066,0.23747,0.23364,0.22922,0.22424,0.21874,0.21277,0.20638,0.19963,0.19256,0.18523,0.17768,0.16996,0.16212,0.15418,0.14619,0.13817,0.13013,0.12208,0.11402,0.10595,0.097853,0.089697,0.081456,0.073097,0.064583,0.055876,0.046939,0.03774,0.028248,0.018441,0.0083054,-0.0021656,-0.012969,-0.024092,-0.035517,-0.047215,-0.059156,-0.071304,-0.083621,-0.096069,-0.10861,-0.12121,-0.13384,-0.14647,-0.15909,-0.17166,-0.1842,-0.19669,-0.20914,-0.22157,-0.23398,-0.2464,-0.25887,-0.27141,-0.28407,-0.29688,-0.30989,-0.32312,-0.33663,-0.35042,-0.36454,-0.37901,-0.39384,-0.40904,-0.42463,-0.44059,-0.45694,-0.47366,-0.49074,-0.50818,-0.52597,-0.54408,-0.56249,-0.5812,-0.60018,-0.6194,-0.63884,-0.65847,-0.67828,-0.69822,-0.71827,-0.73839,-0.75856,-0.77873,-0.79888,-0.81897,-0.83896,-0.85883,-0.87854,-0.89808,-0.91741,-0.93653,-0.95542,-0.97408,-0.9925,-1.0107,-1.0287,-1.0465,-1.0641,-1.0815,-1.0988,-1.116,-1.1331,-1.1501,-1.1671,-1.1841,-1.201,-1.218,-1.235,-1.2521,-1.2693,-1.2866,-1.3039,-1.3215,-1.3392,-1.357,-1.3751,-1.3934,-1.4119,-1.4307,-1.4496,-1.4689,-1.4884,-1.5081,-1.5281,-1.5483,-1.5687,-1.5893,-1.61,-1.6309,-1.6519,-1.6729,-1.6941,-1.7152,-1.7363,-1.7573,-1.7782,-1.799,-1.8196,-1.84,-1.8601,-1.8801,-1.8997,-1.919,-1.9381,-1.9568,-1.9753,-1.9934,-2.0113,-2.0289,-2.0461,-2.0631,-2.0798,-2.0963,-2.1125,-2.1284,-2.1441,-2.1594,-2.1746,-2.1894,-2.204,-2.2182,-2.2322,-2.2458,-2.259,-2.2719,-2.2844,-2.2965,-2.3082,-2.3194,-2.3303,-2.3407,-2.3506,-2.3602,-2.3693,-2.3781,-2.3866,-2.3948,-2.4029,-2.4107,-2.4185,-2.4263,-2.4341,-2.4421,-2.4504,-2.4589,-2.4679,-2.4773,-2.4873,-2.4979,-2.5092,-2.5212,-2.5339,-2.5475,-2.562,-2.5773,-2.5936,-2.6108,-2.6289,-2.648,-2.668,-2.6888,-2.7106,-2.7333,-2.7567,-2.7809,-2.8059,-2.8315,-2.8577,-2.8845,-2.9117,-2.9393,-2.9673,-2.9954,-3.0238,-3.0522,-3.0806,-3.1089,-3.1371,-3.1651,-3.1927,-3.2201,-3.247,-3.2735,-3.2996,-3.3251,-3.3502,-3.3748,-3.3989,-3.4226,-3.4458,-3.4687,-3.4912,-3.5134,-3.5354,-3.5572,-3.5789,-3.6005,-3.6226,-3.6422,-3.6612,-3.6797,-3.6976,-3.715,-3.7318,-3.7481,-3.7637,-3.7787,-3.793,-3.8066,-3.8194,-3.8315,-3.8428,-3.8533,-3.8629,-3.8718,-3.8798,-3.8871,-3.8936,-3.8994,-3.9046,-3.9093,-3.9134,-3.9172,-3.9206,-3.9238,-3.9268,-3.9298,-3.9328,-3.9358,-3.9389,-3.9421,-3.9456,-3.9493,-3.9532,-3.9574,-3.9618,-3.9665,-3.9715,-3.9768,-3.9823,-3.9881,-3.9941,-4.0004,-4.0069,-4.0136,-4.0205,-4.0275,-4.0347,-4.0421,-4.0496,-4.0572,-4.0649,-4.0726,-4.0805,-4.0883,-4.0962,-4.1041,-4.112,-4.1199,-4.1277,-4.1355,-4.1433,-4.151,-4.1587,-4.1665,-4.1742,-4.182,-4.1898,-4.1977,-4.2057,-4.2139,-4.2222,-4.2307,-4.2394,-4.2483,-4.2574,-4.2667,-4.2762,-4.286,-4.2959,-4.3061,-4.3165,-4.327,-4.3376,-4.3484,-4.3593,-4.3702,-4.3811,-4.392,-4.4,-4.4087,-4.4176,-4.4267,-4.4359,-4.4452,-4.4544,-4.4635,-4.4727,-4.4817,-4.4906,-4.4995,-4.5084,-4.5172,-4.5259,-4.5347,-4.5436,-4.5525,-4.5615,-4.5707,-4.58,-4.5895,-4.5992,-4.6091,-4.6192,-4.6295,-4.6399,-4.6505,-4.6612,-4.672,-4.6829,-4.6939,-4.7048,-4.7157,-4.7264,-4.7371,-4.7476,-4.7579,-4.768,-4.7778,-4.7873,-4.7965,-4.8053,-4.8138,-4.8219,-4.8296,-4.8369,-4.8439,-4.8505,-4.8568,-4.8627,-4.8682,-4.8735,-4.8784,-4.883,-4.8873,-4.8912,-4.8948,-4.8981,-4.9009,-4.9033,-4.9052,-4.9066,-4.9074,-4.9075,-4.907,-4.9056,-4.9035,-4.9004,-4.8963,-4.8913,-4.8852,-4.878,-4.8696,-4.8602,-4.8496,-4.8379,-4.8251,-4.8113,-4.7965,-4.7808,-4.7642,-4.7469,-4.729,-4.7105,-4.6917,-4.6725,-4.6531,-4.6337,-4.6143,-4.5951,-4.5762,-4.5577,-4.5397,-4.5223,-4.5056,-4.4898,-4.4748,-4.4607,-4.4477,-4.4358,-4.425,-4.4153,-4.4069,-4.3996,-4.3934,-4.3885,-4.3846,-4.3818,-4.3801,-4.3793,-4.3794,-4.3804,-4.3822,-4.3847,-4.388,-4.3918,-4.3963,-4.4013,-4.4068,-4.4129,-4.4193,-4.4262,-4.4335,-4.4411,-4.449,-4.4572,-4.4656,-4.4742,-4.4828,-4.4915,-4.5002,-4.5087,-4.5172,-4.5254,-4.5334,-4.5411,-4.5485,-4.5555,-4.5622,-4.5684,-4.5743,-4.5798,-4.5849,-4.5896,-4.5939,-4.5979,-4.6016,-4.605,-4.608,-4.6108,-4.6134,-4.6158,-4.618,-4.62,-4.622,-4.6238,-4.6256,-4.6273,-4.6291,-4.6307,-4.6324,-4.6341,-4.6357,-4.6373,-4.6388,-4.6402,-4.6415,-4.6425,-4.6434,-4.6439,-4.644,-4.6437,-4.643,-4.6416,-4.6397,-4.6371,-4.6338,-4.6299,-4.6252,-4.6197,-4.6136,-4.6067,-4.5992,-4.591,-4.5823,-4.5729,-4.5631,-4.5528,-4.5422,-4.5311,-4.5199,-4.5083,-4.4966,-4.4848,-4.4729,-4.461,-4.4491,-4.4372,-4.4254,-4.4136,-4.402,-4.3905,-4.379,-4.3677,-4.3565,-4.3453,-4.3342,-4.3232,-4.3122,-4.3013,-4.2904,-4.2796,-4.2688,-4.258,-4.2473,-4.2366,-4.226,-4.2154
